ano,mes,natureza,quantidade
2024,6,JURUVA,1
2024,12,JURUVA,4
2024,1,MARIA FACEIRA,9
2024,1,MARTIM PESCADOR,2
2024,1,PAPA CAPIM,1
2024,1,PAPA LAGARTA,1
2024,4,PAPA LAGARTA,2
2024,7,PAPA LAGARTA,1
2024,9,PAPA LAGARTA,1
2024,2,PAPAGAIO DO MANGUE,2
2024,3,PAPAGAIO DO MANGUE,8
2024,4,PAPAGAIO DO MANGUE,2
2024,5,PAPAGAIO DO MANGUE,1
2024,6,PAPAGAIO DO MANGUE,1
2024,7,PAPAGAIO DO MANGUE,3
2024,8,PAPAGAIO DO MANGUE,2
2024,9,PAPAGAIO DO MANGUE,2
2024,10,PAPAGAIO DO MANGUE,1
2024,11,PAPAGAIO DO MANGUE,3
2024,1,PAPAGAIO GALEGO,3
2024,2,PAPAGAIO GALEGO,4
2024,3,PAPAGAIO GALEGO,11
2024,6,PAPAGAIO GALEGO,1
2024,9,PAPAGAIO GALEGO,1
2024,10,PAPAGAIO GALEGO,1
2024,11,PAPAGAIO GALEGO,2
2024,2,PAPAGAIO VERDADEIRO,2
2024,3,PAPAGAIO VERDADEIRO,1
2024,5,PAPAGAIO VERDADEIRO,4
2024,7,PAPAGAIO VERDADEIRO,1
2024,8,PAPAGAIO VERDADEIRO,1
2024,11,PAPAGAIO VERDADEIRO,1
2024,1,PERDIZ,7
2024,2,PERDIZ,7
2024,3,PERDIZ,9
2024,4,PERDIZ,1
2024,5,PERDIZ,3
2024,6,PERDIZ,2
2024,7,PERDIZ,3
2024,8,PERDIZ,5
2024,9,PERDIZ,1
2024,10,PERDIZ,13
2024,11,PERDIZ,4
2024,12,PERDIZ,3
2024,2,PERIQUITO DO ENCONTRO,9
2024,11,PERIQUITO DO ENCONTRO,1
2024,12,PERIQUITO DO ENCONTRO,1
2024,2,PERIQUITO MARACANÃ,2
2024,3,PERIQUITO MARACANÃ,1
2024,4,PERIQUITO MARACANÃ,1
2024,7,PERIQUITO MARACANÃ,2
2024,10,PERIQUITO MARACANÃ,1
2024,3,PERIQUITO REI,1
2024,8,PERIQUITO REI,1
2024,10,PERIQUITO REI,1
2024,4,PERIQUITO RICO,1
2024,8,PERIQUITO RICO,1
2024,10,PERIQUITO RICO,2
2024,11,PERIQUITO RICO,1
2024,1,PICA-PAU,3
2024,2,PICA-PAU,1
2024,3,PICA-PAU,1
2024,8,PICA-PAU,1
2024,2,PINTASSILGO,2
2024,3,PINTASSILGO,1
2024,4,PINTASSILGO,1
2024,5,PINTASSILGO,1
2024,6,PINTASSILGO,2
2024,7,PINTASSILGO,1
2024,8,PINTASSILGO,1
2024,10,PINTASSILGO,1
2024,12,PINTASSILGO,1
2024,2,POMBA DO BANDO,2
2024,5,POMBA DO BANDO,1
2024,10,POMBA DO BANDO,1
2024,2,POMBA VERDADEIRA,1
2024,3,POMBA VERDADEIRA,1
2024,6,QUERO-QUERO,1
2024,8,QUERO-QUERO,1
2024,1,ROLINHA CINZENTA,1
2024,5,ROLINHA CINZENTA,1
2024,6,ROLINHA CINZENTA,3
2024,7,ROLINHA CINZENTA,1
2024,2,ROUXINOL DO ENCONTRO,1
2024,3,ROUXINOL DO ENCONTRO,1
2024,8,ROUXINOL DO ENCONTRO,1
2024,11,ROUXINOL DO ENCONTRO,5
2024,2,SABIÁ-BARRANCO,1
2024,3,SABIÁ-BARRANCO,6
2024,8,SABIÁ-BARRANCO,1
2024,10,SABIÁ-BARRANCO,1
2024,11,SABIÁ-BARRANCO,3
2024,1,SABIÁ-DO-CAMPO,3
2024,3,SABIÁ-DO-CAMPO,1
2024,4,SABIÁ-DO-CAMPO,1
2024,6,SABIÁ-DO-CAMPO,1
2024,2,SAIRA AMARELA,1
2024,3,SAIRA AMARELA,1
2024,11,SANHAÇO CINZENTO,3
2024,2,SANHAÇO COQUEIRO,2
2024,3,SANHAÇO COQUEIRO,2
2024,4,SANHAÇO COQUEIRO,1
2024,11,SANHAÇO COQUEIRO,3
2024,12,SANHAÇO COQUEIRO,2
2024,6,SARACURA,1
2024,2,SOCO,1
2024,10,SOCO,1
2024,11,SOCO,1
2024,1,TIZIU,3
2024,2,TIZIU,1
2024,3,TIZIU,4
2024,5,TIZIU,7
2024,7,TIZIU,3
2024,8,TIZIU,1
2024,3,TRINCA FERRO,1
2024,4,TRINCA FERRO,2
2024,5,TRINCA FERRO,1
2024,6,TRINCA FERRO,1
2024,7,TRINCA FERRO,3
2024,8,TRINCA FERRO,1
2024,11,TRINCA FERRO,2
2024,3,TUCANO,1
2024,7,TUCANO,1
2024,3,TUIM,1
2024,4,TUIM,1
2024,6,TUIM,2
2024,7,TUIM,3
2024,8,TUIM,5
2024,9,TUIM,1
2024,10,TUIM,2
2024,11,TUIM,2
2024,12,TUIM,1
2024,5,URUBU,1
2024,6,URUBU,2
2024,8,URUBU,1
2024,10,URUBU,1
2024,1,XEXÉU,119
2024,2,XEXÉU,183
2024,3,XEXÉU,185
2024,4,XEXÉU,28
2024,5,XEXÉU,75
2024,6,XEXÉU,33
2024,7,XEXÉU,49
2024,8,XEXÉU,45
2024,9,XEXÉU,12
2024,10,XEXÉU,42
2024,11,XEXÉU,69
2024,12,XEXÉU,29
2024,1,NOME POPULAR,51
2024,2,NOME POPULAR,66
2024,3,NOME POPULAR,77
2024,4,NOME POPULAR,27
2024,5,NOME POPULAR,35
2024,6,NOME POPULAR,43
2024,7,NOME POPULAR,53
2024,8,NOME POPULAR,32
2024,9,NOME POPULAR,16
2024,10,NOME POPULAR,90
2024,11,NOME POPULAR,37
2024,12,NOME POPULAR,36
2024,1,ANTA,1
2024,6,ANTA,1
2024,6,BICHO PREGUIÇA,1
2024,1,CACHORRO DO MATO,1
2024,1,CAPIVARA,1
2024,2,CAPIVARA,3
2024,3,CAPIVARA,3
2024,5,CAPIVARA,2
2024,8,CAPIVARA,2
2024,9,CAPIVARA,1
2024,10,CAPIVARA,3
2024,11,CAPIVARA,3
2024,12,CAPIVARA,9
2024,1,CATITU,1
2024,4,CUICA VERDADEIRO,1
2024,12,FURÃO,1
2024,5,LOBO GUARA,1
2024,10,LONTRA,4
2024,1,MACACO BUGIO/GUARIBA,1
2024,1,MACACO PREGO,2
2024,2,MACACO PREGO,2
2024,3,MACACO PREGO,3
2024,4,MACACO PREGO,1
2024,5,MACACO PREGO,4
2024,6,MACACO PREGO,1
2024,7,MACACO PREGO,5
2024,8,MACACO PREGO,2
2024,10,MACACO PREGO,2
2024,11,MACACO PREGO,4
2024,12,MACACO PREGO,2
2024,2,MACACO SAGUI,2
2024,3,MACACO SAGUI,3
2024,4,MACACO SAGUI,1
2024,5,MACACO SAGUI,3
2024,6,MACACO SAGUI,1
2024,7,MACACO SAGUI,1
2024,9,MACACO SAGUI,1
2024,11,MACACO SAGUI,1
2024,3,MICO ESTRELA,1
2024,1,PORCO ESPINHO,1
2024,2,PORCO ESPINHO,1
2024,3,PORCO ESPINHO,1
2024,5,PORCO ESPINHO,1
2024,6,PORCO ESPINHO,4
2024,7,PORCO ESPINHO,3
2024,8,PORCO ESPINHO,3
2024,9,PORCO ESPINHO,1
2024,12,PORCO ESPINHO,2
2024,6,QUATI,1
2024,2,RAPOSA,1
2024,3,RAPOSA,1
2024,6,RAPOSA,1
2024,1,SARUÊ,42
2024,2,SARUÊ,56
2024,3,SARUÊ,61
2024,4,SARUÊ,22
2024,5,SARUÊ,24
2024,6,SARUÊ,31
2024,7,SARUÊ,41
2024,8,SARUÊ,24
2024,9,SARUÊ,13
2024,10,SARUÊ,81
2024,11,SARUÊ,29
2024,12,SARUÊ,21
2024,7,SUÇUARANA,1
2024,3,TAMANDUÁ BANDEIRA,2
2024,4,TAMANDUÁ BANDEIRA,1
2024,3,TAMANDUÁ MIRIM,1
2024,6,TAMANDUÁ MIRIM,2
2024,1,TATU GALINHA,1
2024,2,TATU GALINHA,1
2024,12,TATU GALINHA,1
2024,7,TATU PEBA,1
2024,3,VEADO CAMPEIRO,1
2024,4,VEADO CAMPEIRO,1
2024,7,VEADO CAMPEIRO,1
2024,8,VEADO CAMPEIRO,1
2024,1,NOME POPULAR,30
2024,2,NOME POPULAR,48
2024,3,NOME POPULAR,68
2024,4,NOME POPULAR,38
2024,5,NOME POPULAR,27
2024,6,NOME POPULAR,13
2024,7,NOME POPULAR,6
2024,8,NOME POPULAR,4
2024,9,NOME POPULAR,1
2024,10,NOME POPULAR,12
2024,11,NOME POPULAR,12
2024,12,NOME POPULAR,14
2024,1,SERPENTE JIBOIA,9
2024,2,SERPENTE JIBOIA,14
2024,3,SERPENTE JIBOIA,19
2024,4,SERPENTE JIBOIA,6
2024,5,SERPENTE JIBOIA,4
2024,6,SERPENTE JIBOIA,1
2024,8,SERPENTE JIBOIA,1
2024,9,SERPENTE JIBOIA,1
2024,10,SERPENTE JIBOIA,4
2024,11,SERPENTE JIBOIA,5
2024,12,SERPENTE JIBOIA,6
2024,1,SERPENTE CASCAVEL,3
2024,2,SERPENTE CASCAVEL,8
2024,3,SERPENTE CASCAVEL,13
2024,4,SERPENTE CASCAVEL,10
2024,5,SERPENTE CASCAVEL,6
2024,6,SERPENTE CASCAVEL,3
2024,7,SERPENTE CASCAVEL,1
2024,12,SERPENTE CASCAVEL,2
2024,1,SERPENTE CORRE CAMPO,3
2024,2,SERPENTE CORRE CAMPO,1
2024,3,SERPENTE CORRE CAMPO,4
2024,4,SERPENTE CORRE CAMPO,4
2024,5,SERPENTE CORRE CAMPO,5
2024,6,SERPENTE CORRE CAMPO,3
2024,7,SERPENTE CORRE CAMPO,2
2024,8,SERPENTE CORRE CAMPO,1
2024,10,SERPENTE CORRE CAMPO,1
2024,12,SERPENTE CORRE CAMPO,1
2024,1,SERPENTE COBRA CIPÓ,6
2024,2,SERPENTE COBRA CIPÓ,5
2024,4,SERPENTE COBRA CIPÓ,3
2024,6,SERPENTE COBRA CIPÓ,1
2024,10,SERPENTE COBRA CIPÓ,1
2024,11,SERPENTE COBRA CIPÓ,1
2024,1,SERPENTE CORAL FALSA,1
2024,2,SERPENTE CORAL FALSA,2
2024,3,SERPENTE CORAL FALSA,6
2024,4,SERPENTE CORAL FALSA,2
2024,5,SERPENTE CORAL FALSA,2
2024,6,SERPENTE CORAL FALSA,1
2024,10,SERPENTE CORAL FALSA,1
2024,12,SERPENTE CORAL FALSA,1
2024,1,CÁGADO DE BARBICHA,1
2024,2,CÁGADO DE BARBICHA,1
2024,3,CÁGADO DE BARBICHA,7
2024,4,CÁGADO DE BARBICHA,1
2024,5,CÁGADO DE BARBICHA,1
2024,7,CÁGADO DE BARBICHA,1
2024,12,CÁGADO DE BARBICHA,2
2024,1,SERPENTE JARARACA VERDADEIRA,2
2024,2,SERPENTE JARARACA VERDADEIRA,3
2024,3,SERPENTE JARARACA VERDADEIRA,2
2024,4,SERPENTE JARARACA VERDADEIRA,3
2024,5,SERPENTE JARARACA VERDADEIRA,2
2024,12,SERPENTE JARARACA VERDADEIRA,2
2024,1,SERPENTE JIBOIA ARCO ÍRIS,2
2024,2,SERPENTE JIBOIA ARCO ÍRIS,1
2024,3,SERPENTE JIBOIA ARCO ÍRIS,5
2024,4,SERPENTE JIBOIA ARCO ÍRIS,3
2024,2,JABUTI,3
2024,3,JABUTI,2
2024,4,JABUTI,1
2024,5,JABUTI,1
2024,6,JABUTI,1
2024,8,JABUTI,1
2024,1,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2024,2,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2024,3,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,5
2024,4,SERPENTE COBRA CEGA / DE DUAS CABEÇAS,1
2024,1,SERPENTE BOIPEBA,1
2024,2,SERPENTE BOIPEBA,1
2024,3,SERPENTE BOIPEBA,2
2024,4,SERPENTE BOIPEBA,2
2024,10,SERPENTE BOIPEBA,1
2024,1,SERPENTE CORAL VERDADEIRA,1
2024,2,SERPENTE CORAL VERDADEIRA,1
2024,3,SERPENTE CORAL VERDADEIRA,1
2024,4,SERPENTE CORAL VERDADEIRA,1
2024,5,SERPENTE CORAL VERDADEIRA,2
2024,6,SERPENTE CORAL VERDADEIRA,1
2024,2,SERPENTE COBRA DORMIDEIRA,4
2024,4,SERPENTE COBRA DORMIDEIRA,1
2024,5,SERPENTE COBRA DORMIDEIRA,1
2024,2,CÁGADO COMUM,1
2024,3,CÁGADO COMUM,1
2024,7,CÁGADO COMUM,1
2024,11,CÁGADO COMUM,4
2024,6,SERPENTE COBRA-VERDE,1
2024,7,SERPENTE COBRA-VERDE,1
2024,10,SERPENTE COBRA-VERDE,2
2024,2,SERPENTE CORN SNAKE (EXÓTICA),1
2024,5,SERPENTE CORN SNAKE (EXÓTICA),1
2024,6,SERPENTE CORN SNAKE (EXÓTICA),1
2024,8,TEIÚ,1
2024,11,TEIÚ,2
2024,2,CALANGO,1
2024,3,IGUANA,1
2024,5,SERPENTE CANINANA,1
2024,10,SERPENTE COBRA D'ÁGUA,1
2024,5,SERPENTE JARARACA CRUZEIRA,1
2024,10,SERPENTE MUÇURANA,1
2023,1,Atendimentos registrados,357
2023,2,Atendimentos registrados,291
2023,3,Atendimentos registrados,322
2023,4,Atendimentos registrados,287
2023,5,Atendimentos registrados,311
2023,6,Atendimentos registrados,238
2023,7,Atendimentos registrados,224
2023,8,Atendimentos registrados,286
2023,9,Atendimentos registrados,337
2023,10,Atendimentos registrados,388
2023,11,Atendimentos registrados,436
2023,12,Atendimentos registrados,333
2023,1,Termos Circunstanciados de Ocorrência - PMDF,10
2023,2,Termos Circunstanciados de Ocorrência - PMDF,30
2023,3,Termos Circunstanciados de Ocorrência - PMDF,22
2023,4,Termos Circunstanciados de Ocorrência - PMDF,35
2023,5,Termos Circunstanciados de Ocorrência - PMDF,20
2023,6,Termos Circunstanciados de Ocorrência - PMDF,3
2023,7,Termos Circunstanciados de Ocorrência - PMDF,11
2023,8,Termos Circunstanciados de Ocorrência - PMDF,8
2023,9,Termos Circunstanciados de Ocorrência - PMDF,4
2023,10,Termos Circunstanciados de Ocorrência - PMDF,8
2023,11,Termos Circunstanciados de Ocorrência - PMDF,29
2023,12,Termos Circunstanciados de Ocorrência - PMDF,10
2023,2,Termos Circunstanciados - OUTRAS,1
2023,5,Termos Circunstanciados - OUTRAS,1
2023,8,Termos Circunstanciados - OUTRAS,1
2023,12,Termos Circunstanciados - OUTRAS,1
2023,1,Em apuração,7
2023,2,Em apuração,2
2023,3,Em apuração,2
2023,4,Em apuração,1
2023,5,Em apuração,2
2023,6,Em apuração,2
2023,7,Em apuração,1
2023,8,Em apuração,1
2023,9,Em apuração,2
2023,10,Em apuração,1
2023,11,Em apuração,4
2023,12,Em apuração,1
2023,1,Flagrantes,3
2023,2,Flagrantes,4
2023,3,Flagrantes,4
2023,4,Flagrantes,1
2023,5,Flagrantes,1
2023,6,Flagrantes,3
2023,7,Flagrantes,6
2023,8,Flagrantes,2
2023,9,Flagrantes,8
2023,10,Flagrantes,5
2023,11,Flagrantes,5
2023,12,Flagrantes,3
2023,2,Apreensão de arma de fogo e/ou munição,1
2023,3,Apreensão de arma de fogo e/ou munição,2
2023,4,Apreensão de arma de fogo e/ou munição,2
2023,5,Apreensão de arma de fogo e/ou munição,2
2023,6,Apreensão de arma de fogo e/ou munição,2
2023,9,Apreensão de arma de fogo e/ou munição,2
2023,10,Apreensão de arma de fogo e/ou munição,3
2023,11,Apreensão de arma de fogo e/ou munição,3
2023,1,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,220
2023,2,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,135
2023,3,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,154
2023,4,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,109
2023,5,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,137
2023,6,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,105
2023,7,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,80
2023,8,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,129
2023,9,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,171
2023,10,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,243
2023,11,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,171
2023,12,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,177
2023,4,Corte de Árvores,1
2023,5,Corte de Árvores,1
2023,6,Corte de Árvores,1
2023,9,Corte de Árvores,1
2023,1,Crime contra as Áreas de Proteção Permanente,3
2023,2,Crime contra as Áreas de Proteção Permanente,1
2023,3,Crime contra as Áreas de Proteção Permanente,2
2023,4,Crime contra as Áreas de Proteção Permanente,2
2023,5,Crime contra as Áreas de Proteção Permanente,1
2023,6,Crime contra as Áreas de Proteção Permanente,3
2023,7,Crime contra as Áreas de Proteção Permanente,2
2023,8,Crime contra as Áreas de Proteção Permanente,1
2023,9,Crime contra as Áreas de Proteção Permanente,1
2023,10,Crime contra as Áreas de Proteção Permanente,1
2023,11,Crime contra as Áreas de Proteção Permanente,2
2023,2,Crimes contra as Unidades de Conservação,2
2023,3,Crimes contra as Unidades de Conservação,2
2023,8,Crimes contra as Unidades de Conservação,1
2023,9,Crimes contra as Unidades de Conservação,1
2023,11,Crimes contra as Unidades de Conservação,1
2023,12,Crimes contra as Unidades de Conservação,4
2023,2,Crime contra o Licenciamento Ambiental,3
2023,3,Crime contra o Licenciamento Ambiental,6
2023,4,Crime contra o Licenciamento Ambiental,3
2023,6,Crime contra o Licenciamento Ambiental,3
2023,8,Crime contra o Licenciamento Ambiental,2
2023,9,Crime contra o Licenciamento Ambiental,4
2023,10,Crime contra o Licenciamento Ambiental,1
2023,11,Crime contra o Licenciamento Ambiental,4
2023,12,Crime contra o Licenciamento Ambiental,1
2023,1,Crime contra os Recursos Hídricos,1
2023,2,Crime contra os Recursos Hídricos,4
2023,4,Crime contra os Recursos Hídricos,1
2023,8,Crime contra os Recursos Hídricos,1
2023,9,Crime contra os Recursos Hídricos,2
2023,10,Crime contra os Recursos Hídricos,1
2023,11,Crime contra os Recursos Hídricos,2
2023,1,Crime contra os Recursos Pesqueiros,1
2023,5,Crime contra os Recursos Pesqueiros,1
2023,6,Crime contra os Recursos Pesqueiros,2
2023,7,Crime contra os Recursos Pesqueiros,2
2023,8,Crime contra os Recursos Pesqueiros,1
2023,9,Crime contra os Recursos Pesqueiros,2
2023,10,Crime contra os Recursos Pesqueiros,2
2023,11,Crime contra os Recursos Pesqueiros,2
2023,12,Crime contra os Recursos Pesqueiros,2
2023,10,Crimes contra a Administração Ambiental,2
2023,1,Crimes contra a Fauna,13
2023,2,Crimes contra a Fauna,36
2023,3,Crimes contra a Fauna,29
2023,4,Crimes contra a Fauna,39
2023,5,Crimes contra a Fauna,31
2023,6,Crimes contra a Fauna,3
2023,7,Crimes contra a Fauna,15
2023,8,Crimes contra a Fauna,8
2023,9,Crimes contra a Fauna,7
2023,10,Crimes contra a Fauna,14
2023,11,Crimes contra a Fauna,29
2023,12,Crimes contra a Fauna,13
2023,1,Crimes contra a Flora,7
2023,2,Crimes contra a Flora,3
2023,3,Crimes contra a Flora,5
2023,4,Crimes contra a Flora,3
2023,5,Crimes contra a Flora,7
2023,6,Crimes contra a Flora,4
2023,7,Crimes contra a Flora,6
2023,8,Crimes contra a Flora,1
2023,9,Crimes contra a Flora,2
2023,10,Crimes contra a Flora,5
2023,11,Crimes contra a Flora,5
2023,12,Crimes contra a Flora,2
2023,1,Outros Crimes Ambientais,8
2023,2,Outros Crimes Ambientais,3
2023,3,Outros Crimes Ambientais,2
2023,4,Outros Crimes Ambientais,1
2023,5,Outros Crimes Ambientais,4
2023,6,Outros Crimes Ambientais,5
2023,7,Outros Crimes Ambientais,1
2023,8,Outros Crimes Ambientais,1
2023,9,Outros Crimes Ambientais,1
2023,10,Outros Crimes Ambientais,1
2023,11,Outros Crimes Ambientais,2
2023,2,Parcelamento Irregular do Solo,2
2023,3,Parcelamento Irregular do Solo,2
2023,5,Parcelamento Irregular do Solo,1
2023,6,Parcelamento Irregular do Solo,1
2023,7,Parcelamento Irregular do Solo,1
2023,9,Parcelamento Irregular do Solo,2
2023,10,Parcelamento Irregular do Solo,4
2023,1,ÁGUAS CLARAS,22
2023,2,ÁGUAS CLARAS,9
2023,3,ÁGUAS CLARAS,7
2023,4,ÁGUAS CLARAS,3
2023,5,ÁGUAS CLARAS,5
2023,6,ÁGUAS CLARAS,6
2023,7,ÁGUAS CLARAS,10
2023,8,ÁGUAS CLARAS,4
2023,9,ÁGUAS CLARAS,7
2023,10,ÁGUAS CLARAS,9
2023,11,ÁGUAS CLARAS,19
2023,12,ÁGUAS CLARAS,8
2023,1,BRASÍLIA,92
2023,2,BRASÍLIA,56
2023,3,BRASÍLIA,80
2023,4,BRASÍLIA,35
2023,5,BRASÍLIA,51
2023,6,BRASÍLIA,43
2023,7,BRASÍLIA,43
2023,8,BRASÍLIA,40
2023,9,BRASÍLIA,78
2023,10,BRASÍLIA,57
2023,11,BRASÍLIA,46
2023,12,BRASÍLIA,99
2023,1,BRAZLÂNDIA,4
2023,2,BRAZLÂNDIA,4
2023,3,BRAZLÂNDIA,15
2023,4,BRAZLÂNDIA,9
2023,6,BRAZLÂNDIA,4
2023,7,BRAZLÂNDIA,7
2023,8,BRAZLÂNDIA,1
2023,9,BRAZLÂNDIA,21
2023,10,BRAZLÂNDIA,6
2023,11,BRAZLÂNDIA,3
2023,12,BRAZLÂNDIA,6
2023,1,CANDANGOLÂNDIA,8
2023,2,CANDANGOLÂNDIA,8
2023,3,CANDANGOLÂNDIA,11
2023,4,CANDANGOLÂNDIA,15
2023,5,CANDANGOLÂNDIA,5
2023,6,CANDANGOLÂNDIA,11
2023,7,CANDANGOLÂNDIA,13
2023,8,CANDANGOLÂNDIA,11
2023,9,CANDANGOLÂNDIA,15
2023,10,CANDANGOLÂNDIA,15
2023,11,CANDANGOLÂNDIA,17
2023,12,CANDANGOLÂNDIA,9
2023,1,CEILÂNDIA,14
2023,2,CEILÂNDIA,7
2023,3,CEILÂNDIA,16
2023,4,CEILÂNDIA,18
2023,5,CEILÂNDIA,15
2023,6,CEILÂNDIA,8
2023,7,CEILÂNDIA,8
2023,8,CEILÂNDIA,4
2023,9,CEILÂNDIA,22
2023,10,CEILÂNDIA,15
2023,11,CEILÂNDIA,13
2023,12,CEILÂNDIA,14
2023,1,CRUZEIRO,1
2023,2,CRUZEIRO,1
2023,4,CRUZEIRO,1
2023,5,CRUZEIRO,1
2023,6,CRUZEIRO,2
2023,7,CRUZEIRO,1
2023,8,CRUZEIRO,1
2023,9,CRUZEIRO,1
2023,10,CRUZEIRO,4
2023,11,CRUZEIRO,1
2023,1,FERCAL,2
2023,8,FERCAL,1
2023,9,FERCAL,1
2023,10,FERCAL,8
2023,1,GAMA,12
2023,2,GAMA,5
2023,3,GAMA,15
2023,4,GAMA,7
2023,5,GAMA,5
2023,6,GAMA,4
2023,7,GAMA,9
2023,8,GAMA,10
2023,9,GAMA,18
2023,10,GAMA,3
2023,11,GAMA,7
2023,12,GAMA,18
2023,1,GUARÁ,10
2023,2,GUARÁ,6
2023,3,GUARÁ,7
2023,4,GUARÁ,8
2023,5,GUARÁ,4
2023,6,GUARÁ,4
2023,7,GUARÁ,6
2023,8,GUARÁ,8
2023,9,GUARÁ,10
2023,10,GUARÁ,9
2023,11,GUARÁ,9
2023,12,GUARÁ,8
2023,1,ITAPOÃ,4
2023,2,ITAPOÃ,1
2023,5,ITAPOÃ,1
2023,6,ITAPOÃ,1
2023,7,ITAPOÃ,4
2023,8,ITAPOÃ,6
2023,9,ITAPOÃ,2
2023,10,ITAPOÃ,3
2023,12,ITAPOÃ,2
2023,1,JARDIM BOTÂNICO A,7
2023,2,JARDIM BOTÂNICO A,4
2023,3,JARDIM BOTÂNICO A,7
2023,4,JARDIM BOTÂNICO A,2
2023,5,JARDIM BOTÂNICO A,12
2023,6,JARDIM BOTÂNICO A,6
2023,7,JARDIM BOTÂNICO A,1
2023,8,JARDIM BOTÂNICO A,3
2023,9,JARDIM BOTÂNICO A,17
2023,10,JARDIM BOTÂNICO A,22
2023,11,JARDIM BOTÂNICO A,13
2023,12,JARDIM BOTÂNICO A,12
2023,1,LAGO NORTE,14
2023,2,LAGO NORTE,3
2023,3,LAGO NORTE,7
2023,4,LAGO NORTE,2
2023,5,LAGO NORTE,9
2023,6,LAGO NORTE,6
2023,7,LAGO NORTE,6
2023,8,LAGO NORTE,7
2023,9,LAGO NORTE,11
2023,10,LAGO NORTE,13
2023,11,LAGO NORTE,10
2023,12,LAGO NORTE,13
2023,1,LAGO SUL,38
2023,2,LAGO SUL,22
2023,3,LAGO SUL,24
2023,4,LAGO SUL,22
2023,5,LAGO SUL,12
2023,6,LAGO SUL,17
2023,7,LAGO SUL,9
2023,8,LAGO SUL,12
2023,9,LAGO SUL,17
2023,10,LAGO SUL,26
2023,11,LAGO SUL,29
2023,12,LAGO SUL,20
2023,2,NUCLEO BANDEIRANTE,1
2023,3,NUCLEO BANDEIRANTE,4
2023,4,NUCLEO BANDEIRANTE,5
2023,5,NUCLEO BANDEIRANTE,4
2023,6,NUCLEO BANDEIRANTE,1
2023,7,NUCLEO BANDEIRANTE,2
2023,9,NUCLEO BANDEIRANTE,4
2023,10,NUCLEO BANDEIRANTE,5
2023,11,NUCLEO BANDEIRANTE,2
2023,12,NUCLEO BANDEIRANTE,3
2023,1,PARANOÁ,3
2023,2,PARANOÁ,6
2023,3,PARANOÁ,6
2023,5,PARANOÁ,4
2023,7,PARANOÁ,1
2023,8,PARANOÁ,1
2023,9,PARANOÁ,6
2023,10,PARANOÁ,7
2023,11,PARANOÁ,3
2023,12,PARANOÁ,6
2023,1,PARK WAY A,3
2023,2,PARK WAY A,2
2023,3,PARK WAY A,2
2023,12,PARK WAY A,1
2023,1,PARK WAY B,4
2023,2,PARK WAY B,4
2023,3,PARK WAY B,3
2023,4,PARK WAY B,11
2023,5,PARK WAY B,7
2023,6,PARK WAY B,3
2023,7,PARK WAY B,5
2023,8,PARK WAY B,2
2023,9,PARK WAY B,7
2023,10,PARK WAY B,8
2023,11,PARK WAY B,5
2023,12,PARK WAY B,3
2023,1,PLANALTINA,16
2023,2,PLANALTINA,20
2023,3,PLANALTINA,24
2023,4,PLANALTINA,10
2023,5,PLANALTINA,9
2023,6,PLANALTINA,4
2023,7,PLANALTINA,12
2023,8,PLANALTINA,12
2023,9,PLANALTINA,24
2023,10,PLANALTINA,12
2023,11,PLANALTINA,8
2023,12,PLANALTINA,20
2023,1,RECANTO DAS EMAS,12
2023,2,RECANTO DAS EMAS,4
2023,3,RECANTO DAS EMAS,5
2023,4,RECANTO DAS EMAS,7
2023,5,RECANTO DAS EMAS,5
2023,6,RECANTO DAS EMAS,3
2023,7,RECANTO DAS EMAS,1
2023,8,RECANTO DAS EMAS,6
2023,9,RECANTO DAS EMAS,3
2023,10,RECANTO DAS EMAS,4
2023,11,RECANTO DAS EMAS,10
2023,12,RECANTO DAS EMAS,2
2023,1,RIACHO FUNDO,4
2023,2,RIACHO FUNDO,1
2023,3,RIACHO FUNDO,5
2023,4,RIACHO FUNDO,3
2023,5,RIACHO FUNDO,2
2023,8,RIACHO FUNDO,2
2023,9,RIACHO FUNDO,4
2023,10,RIACHO FUNDO,2
2023,11,RIACHO FUNDO,4
2023,12,RIACHO FUNDO,6
2023,1,RIACHO FUNDO II,2
2023,4,RIACHO FUNDO II,1
2023,5,RIACHO FUNDO II,1
